Entity,Code,Year,Productivity: output per hour worked
Denmark,DNK,2014,68.46331
Denmark,DNK,2015,67.80658
Denmark,DNK,2016,69.00419
Denmark,DNK,2017,72.54114
Denmark,DNK,2018,73.471725
Denmark,DNK,2019,76.00354
Dominican Republic,DOM,1990,7.970508
Dominican Republic,DOM,1991,7.6652966
Dominican Republic,DOM,1992,8.44671
Dominican Republic,DOM,1993,8.843941
Dominican Republic,DOM,1994,9.257128
Dominican Republic,DOM,1995,9.373549
Dominican Republic,DOM,1996,9.752136
Dominican Republic,DOM,1997,10.190414
Dominican Republic,DOM,1998,10.275898
Dominican Republic,DOM,1999,10.516266
Dominican Republic,DOM,2000,10.741322
Dominican Republic,DOM,2001,12.159381
Dominican Republic,DOM,2002,11.998438
Dominican Republic,DOM,2003,11.167237
Dominican Republic,DOM,2004,11.204515
Dominican Republic,DOM,2005,12.313813
Dominican Republic,DOM,2006,13.39217
Dominican Republic,DOM,2007,14.156733
Dominican Republic,DOM,2008,13.8189745
Dominican Republic,DOM,2009,14.579355
Dominican Republic,DOM,2010,15.407397
Dominican Republic,DOM,2011,15.218588
Dominican Republic,DOM,2012,15.260428
Dominican Republic,DOM,2013,15.17758
Dominican Republic,DOM,2014,14.930788
Dominican Republic,DOM,2015,15.97378
Dominican Republic,DOM,2016,16.787802
Dominican Republic,DOM,2017,16.889729
Dominican Republic,DOM,2018,17.066357
Dominican Republic,DOM,2019,17.53021
Ecuador,ECU,1995,8.462219
Ecuador,ECU,1996,8.222675
Ecuador,ECU,1997,8.293992
Ecuador,ECU,1998,8.085482
Ecuador,ECU,1999,8.654562
Ecuador,ECU,2000,8.451831
Ecuador,ECU,2001,8.54152
Ecuador,ECU,2002,9.023662
Ecuador,ECU,2003,9.242497
Ecuador,ECU,2004,9.732682
Ecuador,ECU,2005,10.5780945
Ecuador,ECU,2006,11.242552
Ecuador,ECU,2007,11.746122
Ecuador,ECU,2008,12.561716
Ecuador,ECU,2009,12.076946
Ecuador,ECU,2010,12.846698
Ecuador,ECU,2011,13.907233
Ecuador,ECU,2012,14.7645445
Ecuador,ECU,2013,15.656399
Ecuador,ECU,2014,15.775506
Ecuador,ECU,2015,14.822678
Ecuador,ECU,2016,14.931975
Ecuador,ECU,2017,15.323919
Ecuador,ECU,2018,15.304225
Ecuador,ECU,2019,15.255215
Estonia,EST,1995,12.301138
Estonia,EST,1996,13.50568
Estonia,EST,1997,13.651728
Estonia,EST,1998,13.645548
Estonia,EST,1999,14.061493
Estonia,EST,2000,15.343206
Estonia,EST,2001,16.098131
Estonia,EST,2002,17.122402
Estonia,EST,2003,17.849754
Estonia,EST,2004,18.683674
Estonia,EST,2005,21.846905
Estonia,EST,2006,22.57687
Estonia,EST,2007,25.209894
Estonia,EST,2008,26.09065
Estonia,EST,2009,27.819883
Estonia,EST,2010,30.204777
Estonia,EST,2011,30.91355
Estonia,EST,2012,32.658714
Estonia,EST,2013,32.855225
Estonia,EST,2014,33.371788
Estonia,EST,2015,31.78334
Estonia,EST,2016,32.530643
Estonia,EST,2017,33.487995
Estonia,EST,2018,35.467113
Estonia,EST,2019,37.103794
Finland,FIN,1950,5.961683
Finland,FIN,1951,6.6988072
Finland,FIN,1952,6.839305
Finland,FIN,1953,6.76759
Finland,FIN,1954,7.4819784
Finland,FIN,1955,8.07144
Finland,FIN,1956,8.200379
Finland,FIN,1957,8.264831
Finland,FIN,1958,8.288224
Finland,FIN,1959,8.930468
Finland,FIN,1960,9.851797
Finland,FIN,1961,10.63842
Finland,FIN,1962,10.93978
Finland,FIN,1963,11.025875
Finland,FIN,1964,11.242805
Finland,FIN,1965,11.80405
Finland,FIN,1966,12.286873
Finland,FIN,1967,13.006341
Finland,FIN,1968,14.001974
Finland,FIN,1969,15.320489
Finland,FIN,1970,16.059736
Finland,FIN,1971,16.751348
Finland,FIN,1972,17.883585
Finland,FIN,1973,18.932371
Finland,FIN,1974,19.626944
Finland,FIN,1975,19.24504
Finland,FIN,1976,19.430626
Finland,FIN,1977,19.996984
Finland,FIN,1978,20.928228
Finland,FIN,1979,22.372446
Finland,FIN,1980,24.083199
Finland,FIN,1981,24.173162
Finland,FIN,1982,24.389318
Finland,FIN,1983,24.978033
Finland,FIN,1984,25.632359
Finland,FIN,1985,25.800379
Finland,FIN,1986,27.777464
Finland,FIN,1987,28.706995
Finland,FIN,1988,30.721735
Finland,FIN,1989,31.58303
Finland,FIN,1990,32.17027
Finland,FIN,1991,31.542807
Finland,FIN,1992,32.590652
Finland,FIN,1993,34.485252
Finland,FIN,1994,36.920357
Finland,FIN,1995,40.329865
Finland,FIN,1996,39.653557
Finland,FIN,1997,41.89941
Finland,FIN,1998,44.723362
Finland,FIN,1999,46.023457
Finland,FIN,2000,47.46425
Finland,FIN,2001,47.483337
Finland,FIN,2002,46.907173
Finland,FIN,2003,47.85348
Finland,FIN,2004,49.805534
Finland,FIN,2005,52.73542
Finland,FIN,2006,53.03463
Finland,FIN,2007,56.579884
Finland,FIN,2008,57.646393
Finland,FIN,2009,54.963795
Finland,FIN,2010,57.055943
Finland,FIN,2011,57.478252
Finland,FIN,2012,56.84866
Finland,FIN,2013,55.0958
Finland,FIN,2014,55.271935
Finland,FIN,2015,56.280693
Finland,FIN,2016,57.455666
Finland,FIN,2017,58.88464
Finland,FIN,2018,58.10097
Finland,FIN,2019,58.440796
France,FRA,1950,7.0669904
France,FRA,1951,7.3708344
France,FRA,1952,7.6154313
France,FRA,1953,8.0360365
France,FRA,1954,8.459862
France,FRA,1955,8.945585
France,FRA,1956,9.514151
France,FRA,1957,10.132573
France,FRA,1958,10.56748
France,FRA,1959,10.923368
France,FRA,1960,11.760632
France,FRA,1961,12.476836
France,FRA,1962,13.259141
France,FRA,1963,14.115616
France,FRA,1964,14.846327
France,FRA,1965,15.589289
France,FRA,1966,16.37379
France,FRA,1967,17.421177
France,FRA,1968,18.424807
France,FRA,1969,20.164831
France,FRA,1970,21.312586
France,FRA,1971,22.54977
France,FRA,1972,24.26745
France,FRA,1973,25.896788
France,FRA,1974,27.329742
France,FRA,1975,27.793558
France,FRA,1976,28.47386
France,FRA,1977,30.002554
France,FRA,1978,31.754593
France,FRA,1979,32.94602
France,FRA,1980,33.6654
France,FRA,1981,33.427803
France,FRA,1982,34.671894
France,FRA,1983,34.535408
France,FRA,1984,34.488884
France,FRA,1985,34.685844
France,FRA,1986,36.508186
France,FRA,1987,36.967834
France,FRA,1988,38.251118
France,FRA,1989,39.538567
France,FRA,1990,40.628033
France,FRA,1991,40.906864
France,FRA,1992,42.00623
France,FRA,1993,42.577908
France,FRA,1994,43.298325
France,FRA,1995,44.417713
France,FRA,1996,45.24303
France,FRA,1997,47.492073
France,FRA,1998,49.58453
France,FRA,1999,50.931835
France,FRA,2000,53.307465
France,FRA,2001,54.71325
France,FRA,2002,55.974445
France,FRA,2003,54.45298
France,FRA,2004,54.626713
France,FRA,2005,58.805424
France,FRA,2006,60.341972
France,FRA,2007,61.384407
France,FRA,2008,61.362904
France,FRA,2009,60.533497
France,FRA,2010,62.623447
France,FRA,2011,63.61985
France,FRA,2012,64.426056
France,FRA,2013,64.4049
France,FRA,2014,64.65075
France,FRA,2015,65.6156
France,FRA,2016,65.87519
France,FRA,2017,68.37434
France,FRA,2018,68.86071
France,FRA,2019,68.63126
Germany,DEU,1950,4.7953887
Germany,DEU,1951,5.26503
Germany,DEU,1952,5.704417
Germany,DEU,1953,6.1068497
Germany,DEU,1954,6.508941
Germany,DEU,1955,7.258235
Germany,DEU,1956,7.7465124
Germany,DEU,1957,8.123039
Germany,DEU,1958,8.419739
Germany,DEU,1959,9.1394
Germany,DEU,1960,9.996917
Germany,DEU,1961,10.425338
Germany,DEU,1962,10.9673395
Germany,DEU,1963,11.367186
Germany,DEU,1964,12.132016
Germany,DEU,1965,12.7834835
Germany,DEU,1966,13.337516
Germany,DEU,1967,13.751142
Germany,DEU,1968,14.593636
Germany,DEU,1969,15.692115
Germany,DEU,1970,16.493956
Germany,DEU,1971,17.306416
Germany,DEU,1972,18.368864
Germany,DEU,1973,19.575747
Germany,DEU,1974,20.411127
Germany,DEU,1975,21.18582
Germany,DEU,1976,22.1344
Germany,DEU,1977,23.124657
Germany,DEU,1978,23.992764
Germany,DEU,1979,24.956835
Germany,DEU,1980,25.373142
Germany,DEU,1981,25.213594
Germany,DEU,1982,24.999678
Germany,DEU,1983,25.374886
Germany,DEU,1984,25.644768
Germany,DEU,1985,25.79623
Germany,DEU,1986,27.840014
Germany,DEU,1987,29.226923
Germany,DEU,1988,30.688011
Germany,DEU,1989,32.26974
Germany,DEU,1990,35.48058
Germany,DEU,1991,39.042515
Germany,DEU,1992,40.763165
Germany,DEU,1993,42.447567
Germany,DEU,1994,44.128757
Germany,DEU,1995,45.659077
Germany,DEU,1996,46.71666
Germany,DEU,1997,48.596165
Germany,DEU,1998,49.783123
Germany,DEU,1999,51.45359
Germany,DEU,2000,52.285507
Germany,DEU,2001,53.48152
Germany,DEU,2002,53.929928
Germany,DEU,2003,56.040497
Germany,DEU,2004,57.46974
Germany,DEU,2005,60.835007
Germany,DEU,2006,60.941315
Germany,DEU,2007,63.31257
Germany,DEU,2008,64.230896
Germany,DEU,2009,61.58084
Germany,DEU,2010,63.392994
Germany,DEU,2011,65.64055
Germany,DEU,2012,65.28418
Germany,DEU,2013,65.47312
Germany,DEU,2014,67.03571
Germany,DEU,2015,65.975876
Germany,DEU,2016,67.61837
Germany,DEU,2017,69.84848
Germany,DEU,2018,69.22487
Germany,DEU,2019,68.8512
Greece,GRC,1951,3.6363769
Greece,GRC,1952,3.5349402
Greece,GRC,1953,3.9919205
Greece,GRC,1954,4.0549016
Greece,GRC,1955,4.315129
Greece,GRC,1956,4.681695
Greece,GRC,1957,5.0393863
Greece,GRC,1958,5.270527
Greece,GRC,1959,5.4889517
Greece,GRC,1960,5.5945997
Greece,GRC,1961,6.369367
Greece,GRC,1962,6.3553023
Greece,GRC,1963,7.309627
Greece,GRC,1964,7.975922
Greece,GRC,1965,8.941835
Greece,GRC,1966,9.773971
Greece,GRC,1967,10.441654
Greece,GRC,1968,11.31966
Greece,GRC,1969,12.700157
Greece,GRC,1970,14.167641
Greece,GRC,1971,15.202813
Greece,GRC,1972,16.628654
Greece,GRC,1973,17.610304
Greece,GRC,1974,16.418835
Greece,GRC,1975,17.327635
Greece,GRC,1976,18.233162
Greece,GRC,1977,18.446585
Greece,GRC,1978,19.632868
Greece,GRC,1979,19.80273
Greece,GRC,1980,19.850082
Greece,GRC,1981,18.889305
Greece,GRC,1982,18.45468
Greece,GRC,1983,18.135271
Greece,GRC,1984,18.596132
Greece,GRC,1985,18.799734
Greece,GRC,1986,19.476492
Greece,GRC,1987,19.275963
Greece,GRC,1988,20.28786
Greece,GRC,1989,21.167871
Greece,GRC,1990,21.163189
Greece,GRC,1991,22.957603
Greece,GRC,1992,22.959055
Greece,GRC,1993,23.204052
Greece,GRC,1994,23.899431
Greece,GRC,1995,24.422226
Greece,GRC,1996,25.27915
Greece,GRC,1997,27.682163
Greece,GRC,1998,28.066174
Greece,GRC,1999,28.65987
Greece,GRC,2000,29.945686
Greece,GRC,2001,31.08533
Greece,GRC,2002,31.685326
Greece,GRC,2003,31.434181
Greece,GRC,2004,32.293423
Greece,GRC,2005,31.981937
Greece,GRC,2006,34.261112
Greece,GRC,2007,34.34362
Greece,GRC,2008,35.341404
Greece,GRC,2009,35.15161
Greece,GRC,2010,34.640182
Greece,GRC,2011,33.544884
Greece,GRC,2012,33.95745
Greece,GRC,2013,34.727486
Greece,GRC,2014,34.524815
Greece,GRC,2015,34.289143
Greece,GRC,2016,33.34414
Greece,GRC,2017,33.359955
Greece,GRC,2018,32.902008
Greece,GRC,2019,33.032787
Hong Kong,HKG,1960,5.949894
Hong Kong,HKG,1961,6.0440574
Hong Kong,HKG,1962,6.3918276
Hong Kong,HKG,1963,6.9649568
Hong Kong,HKG,1964,7.40678
Hong Kong,HKG,1965,8.207192
Hong Kong,HKG,1966,8.504254
Hong Kong,HKG,1967,8.559179
Hong Kong,HKG,1968,8.833507
Hong Kong,HKG,1969,9.653987
Hong Kong,HKG,1970,10.348625
Hong Kong,HKG,1971,10.910025
Hong Kong,HKG,1972,11.650976
Hong Kong,HKG,1973,12.742074
Hong Kong,HKG,1974,12.584008
Hong Kong,HKG,1975,12.200911
Hong Kong,HKG,1976,13.432411
Hong Kong,HKG,1977,14.324502
Hong Kong,HKG,1978,15.028026
Hong Kong,HKG,1979,16.468327
Hong Kong,HKG,1980,16.987736
Hong Kong,HKG,1981,17.027994
Hong Kong,HKG,1982,17.553545
Hong Kong,HKG,1983,18.555834
Hong Kong,HKG,1984,19.755888
Hong Kong,HKG,1985,19.121313
Hong Kong,HKG,1986,21.130342
Hong Kong,HKG,1987,24.433487
Hong Kong,HKG,1988,24.47147
Hong Kong,HKG,1989,26.892668
Hong Kong,HKG,1990,30.08892
Hong Kong,HKG,1991,31.044765
Hong Kong,HKG,1992,35.249393
Hong Kong,HKG,1993,36.32831
Hong Kong,HKG,1994,36.923283
Hong Kong,HKG,1995,38.503506
Hong Kong,HKG,1996,38.27425
Hong Kong,HKG,1997,38.6659
Hong Kong,HKG,1998,36.353676
Hong Kong,HKG,1999,36.439953
Hong Kong,HKG,2000,39.117367
Hong Kong,HKG,2001,40.923954
Hong Kong,HKG,2002,42.99499
Hong Kong,HKG,2003,44.95894
Hong Kong,HKG,2004,50.00593
Hong Kong,HKG,2005,52.222424
Hong Kong,HKG,2006,48.138252
Hong Kong,HKG,2007,49.574165
Hong Kong,HKG,2008,48.996628
Hong Kong,HKG,2009,44.87837
Hong Kong,HKG,2010,47.956963
Hong Kong,HKG,2011,51.55522
Hong Kong,HKG,2012,53.542377
Hong Kong,HKG,2013,58.722065
Hong Kong,HKG,2014,52.201286
Hong Kong,HKG,2015,44.90758
Hong Kong,HKG,2016,44.55309
Hong Kong,HKG,2017,44.372982
Hong Kong,HKG,2018,49.2496
Hong Kong,HKG,2019,49.118412
Hungary,HUN,1980,10.902857
Hungary,HUN,1981,11.121633
Hungary,HUN,1982,11.780672
Hungary,HUN,1983,11.836755
Hungary,HUN,1984,12.418221
Hungary,HUN,1985,12.585481
Hungary,HUN,1986,13.288739
Hungary,HUN,1987,13.991702
Hungary,HUN,1988,14.084562
Hungary,HUN,1989,14.736718
Hungary,HUN,1990,15.225895
Hungary,HUN,1991,14.861748
Hungary,HUN,1992,16.638283
Hungary,HUN,1993,18.909113
Hungary,HUN,1994,19.135939
Hungary,HUN,1995,19.703987
Hungary,HUN,1996,20.291533
Hungary,HUN,1997,19.881853
Hungary,HUN,1998,19.863832
Hungary,HUN,1999,19.768736
Hungary,HUN,2000,21.24833
Hungary,HUN,2001,22.846094
Hungary,HUN,2002,24.288334
Hungary,HUN,2003,25.020475
Hungary,HUN,2004,24.977934
Hungary,HUN,2005,28.270016
Hungary,HUN,2006,28.380608
Hungary,HUN,2007,29.219303
Hungary,HUN,2008,32.15439
Hungary,HUN,2009,32.217777
Hungary,HUN,2010,34.13525
Hungary,HUN,2011,35.106853
Hungary,HUN,2012,34.620945
Hungary,HUN,2013,34.357777
Hungary,HUN,2014,33.291115
Hungary,HUN,2015,33.037334
Hungary,HUN,2016,31.614153
Hungary,HUN,2017,33.0558
Hungary,HUN,2018,33.815914
Hungary,HUN,2019,34.83344
Iceland,ISL,1964,18.141075
Iceland,ISL,1965,19.184896
Iceland,ISL,1966,20.136305
Iceland,ISL,1967,19.872221
Iceland,ISL,1968,18.565561
Iceland,ISL,1969,19.609669
Iceland,ISL,1970,20.465137
Iceland,ISL,1971,23.76881
Iceland,ISL,1972,23.276733
Iceland,ISL,1973,25.553173
Iceland,ISL,1974,26.895184
Iceland,ISL,1975,26.904255
Iceland,ISL,1976,26.417429
Iceland,ISL,1977,30.380062
Iceland,ISL,1978,31.592281
Iceland,ISL,1979,33.072083
Iceland,ISL,1980,34.25886
Iceland,ISL,1981,34.399452
Iceland,ISL,1982,34.675175
Iceland,ISL,1983,31.150745
Iceland,ISL,1984,33.781956
Iceland,ISL,1985,32.1699
Iceland,ISL,1986,33.979893
Iceland,ISL,1987,36.013073
Iceland,ISL,1988,38.36516
Iceland,ISL,1989,37.30818
Iceland,ISL,1990,37.674282
Iceland,ISL,1991,38.367603
Iceland,ISL,1992,36.88827
Iceland,ISL,1993,37.167595
Iceland,ISL,1994,38.65729
Iceland,ISL,1995,37.698425
Iceland,ISL,1996,38.019096
Iceland,ISL,1997,41.168324
Iceland,ISL,1998,41.894547
Iceland,ISL,1999,43.916428
Iceland,ISL,2000,41.566692
Iceland,ISL,2001,42.906994
Iceland,ISL,2002,44.33425
Iceland,ISL,2003,45.291386
Iceland,ISL,2004,47.687218
Iceland,ISL,2005,50.887196
Iceland,ISL,2006,47.754246
Iceland,ISL,2007,49.233704
Iceland,ISL,2008,62.21874
Iceland,ISL,2009,60.839947
Iceland,ISL,2010,56.17161
Iceland,ISL,2011,56.308052
Iceland,ISL,2012,57.967678
Iceland,ISL,2013,56.47683
Iceland,ISL,2014,56.82377
Iceland,ISL,2015,58.148865
Iceland,ISL,2016,58.311256
Iceland,ISL,2017,59.125015
Iceland,ISL,2018,60.209545
Iceland,ISL,2019,64.24422
India,IND,1970,1.9620081
India,IND,1971,1.9834533
India,IND,1972,1.9902271
India,IND,1973,2.048084
India,IND,1974,1.9792039
India,IND,1975,2.1095817
India,IND,1976,2.0281641
India,IND,1977,1.9587873
India,IND,1978,1.8642068
India,IND,1979,1.6844178
India,IND,1980,1.67654
India,IND,1981,1.6167982
India,IND,1982,1.5362915
India,IND,1983,1.5375211
India,IND,1984,1.4994639
India,IND,1985,1.4836581
India,IND,1986,1.5037689
India,IND,1987,1.5401372
India,IND,1988,1.6158221
India,IND,1989,1.682339
India,IND,1990,1.7396741
India,IND,1991,1.7505404
India,IND,1992,1.8028334
India,IND,1993,1.8518116
India,IND,1994,1.9338377
India,IND,1995,2.0703006
India,IND,1996,2.2112768
India,IND,1997,2.286061
India,IND,1998,2.450466
India,IND,1999,2.5882545
India,IND,2000,2.6448793
India,IND,2001,2.7175374
India,IND,2002,2.7897158
India,IND,2003,2.9582071
India,IND,2004,3.1424246
India,IND,2005,3.5561693
India,IND,2006,3.982323
India,IND,2007,4.450151
India,IND,2008,4.6965976
India,IND,2009,4.9839163
India,IND,2010,5.6992044
India,IND,2011,6.130244
India,IND,2012,6.6602244
India,IND,2013,6.5481606
India,IND,2014,6.832327
India,IND,2015,7.217728
India,IND,2016,7.6099877
India,IND,2017,8.009788
India,IND,2018,8.536673
India,IND,2019,8.680879
Indonesia,IDN,1970,2.3521268
Indonesia,IDN,1971,2.4697526
Indonesia,IDN,1972,2.6786692
Indonesia,IDN,1973,2.8452399
Indonesia,IDN,1974,3.0196362
Indonesia,IDN,1975,3.1843622
Indonesia,IDN,1976,3.4578304
Indonesia,IDN,1977,3.669632
Indonesia,IDN,1978,3.6136928
Indonesia,IDN,1979,3.7664351
Indonesia,IDN,1980,3.906127
Indonesia,IDN,1981,3.9127767
Indonesia,IDN,1982,3.9213433
Indonesia,IDN,1983,3.9616506
Indonesia,IDN,1984,3.962322
Indonesia,IDN,1985,3.8789003
Indonesia,IDN,1986,4.07864
Indonesia,IDN,1987,4.053773
Indonesia,IDN,1988,3.9568906
Indonesia,IDN,1989,4.0882397
Indonesia,IDN,1990,4.448761
Indonesia,IDN,1991,4.7533717
Indonesia,IDN,1992,5.0228434
Indonesia,IDN,1993,5.3013487
Indonesia,IDN,1994,5.382208
Indonesia,IDN,1995,5.7512407
Indonesia,IDN,1996,6.1446958
Indonesia,IDN,1997,6.1283298
Indonesia,IDN,1998,4.7448893
Indonesia,IDN,1999,4.656925
Indonesia,IDN,2000,4.382114
Indonesia,IDN,2001,4.385334
Indonesia,IDN,2002,4.4666085
Indonesia,IDN,2003,4.4112577
Indonesia,IDN,2004,4.7213187
Indonesia,IDN,2005,5.1756444
Indonesia,IDN,2006,5.662398
Indonesia,IDN,2007,6.0105486
Indonesia,IDN,2008,7.06172
Indonesia,IDN,2009,7.597824
Indonesia,IDN,2010,8.849966
Indonesia,IDN,2011,10.731469
Indonesia,IDN,2012,11.094654
Indonesia,IDN,2013,11.260451
Indonesia,IDN,2014,11.359391
Indonesia,IDN,2015,11.100419
Indonesia,IDN,2016,11.205149
Indonesia,IDN,2017,11.354788
Indonesia,IDN,2018,11.730033
Indonesia,IDN,2019,11.843272
Ireland,IRL,1950,5.2342935
Ireland,IRL,1951,5.378119
Ireland,IRL,1952,5.675927
Ireland,IRL,1953,5.894644
Ireland,IRL,1954,6.0741744
Ireland,IRL,1955,6.350703
Ireland,IRL,1956,6.411081
Ireland,IRL,1957,6.654661
Ireland,IRL,1958,6.6692576
Ireland,IRL,1959,7.029379
Ireland,IRL,1960,7.4512405
Ireland,IRL,1961,7.8206625
Ireland,IRL,1962,7.9306865
Ireland,IRL,1963,8.240917
Ireland,IRL,1964,8.439605
Ireland,IRL,1965,8.567076
Ireland,IRL,1966,8.7227335
Ireland,IRL,1967,9.282924
Ireland,IRL,1968,9.957421
Ireland,IRL,1969,10.400439
Ireland,IRL,1970,10.674877
Ireland,IRL,1971,10.967216
Ireland,IRL,1972,12.080991
Ireland,IRL,1973,12.673017
Ireland,IRL,1974,13.019011
Ireland,IRL,1975,13.818489
Ireland,IRL,1976,14.5897
Ireland,IRL,1977,15.715906
Ireland,IRL,1978,17.13532
Ireland,IRL,1979,17.37598
Ireland,IRL,1980,18.61795
Ireland,IRL,1981,19.287746
Ireland,IRL,1982,19.674534
